state,telecom_circle,provider,year,month,wireless_subscribers,wireline_subscribers,vlr_proportion
Maharashtra,Mumbai,Idea Cellular,2011,3,2000466.0,,86.39
Maharashtra,Mumbai,Loop Mobile,2011,3,3092398.0,,43.54
Maharashtra,Mumbai,MTNL,2011,3,2835896.0,1917537.0,31.85
Maharashtra,Mumbai,Reliance Communications,2011,3,7428103.0,220316.0,70.47
Maharashtra,Mumbai,Sistema Shyam,2011,3,636461.0,,18.89
Maharashtra,Mumbai,Tata Teleservices,2011,3,5949208.0,523503.0,37.1
Maharashtra,Mumbai,Telenor,2011,3,932609.0,,41.59
Maharashtra,Mumbai,Videocon,2011,3,1303194.0,,56.45
Maharashtra,Mumbai,Vodafone,2011,3,5776011.0,,71.98
Manipur,North East,Aircel,2011,3,,,4.54334669976
Manipur,North East,Aircel,2011,3,126283.326022464,,
Manipur,North East,BSNL,2011,3,89813.079709212,16797.96688698,3.55506584664
Manipur,North East,Bharti Airtel,2011,3,122177.46829632,,5.79741520656
Manipur,North East,Idea Cellular,2011,3,13970.011208412,,4.22764587168
Manipur,North East,Loop Mobile,2011,3,0.31195734,,6.2391468
Manipur,North East,Reliance Communications,2011,3,39092.497321824,,4.13717824308
Manipur,North East,Sistema Shyam,2011,3,1968.637989804,,1.97219430348
Manipur,North East,Tata Teleservices,2011,3,5397.985028424,9.98263488,3.2381171892
Manipur,North East,Vodafone,2011,3,49552.988455236,,4.50404007492
Meghalaya,North East,Aircel,2011,3,,,4.72009023354
Meghalaya,North East,Aircel,2011,3,131195.951620656,,
Meghalaya,North East,BSNL,2011,3,93306.953748873,17451.434963295,3.69336365706
Meghalaya,North East,Bharti Airtel,2011,3,126930.36938928,,6.02294403324
Meghalaya,North East,Idea Cellular,2011,3,14513.467235673,,4.39210813272
Meghalaya,North East,Loop Mobile,2011,3,0.324092985,,6.4818597
Meghalaya,North East,Reliance Communications,2011,3,40613.258685096,,4.29812116707
Meghalaya,North East,Sistema Shyam,2011,3,2045.221191141,,2.04891585117
Meghalaya,North East,Tata Teleservices,2011,3,5607.975375246,10.37097552,3.3640851843
Meghalaya,North East,Vodafone,2011,3,51480.679839519,,4.67925451743
Mizoram,North East,Aircel,2011,3,,,1.74556960358
Mizoram,North East,Aircel,2011,3,48518.493064912,,
Mizoram,North East,BSNL,2011,3,34506.497589671,6453.837300465,1.36586866262
Mizoram,North East,Bharti Airtel,2011,3,46941.00824656,,2.22738708548
Mizoram,North East,Idea Cellular,2011,3,5367.326893271,,1.62427624744
Mizoram,North East,Loop Mobile,2011,3,0.119855095,,2.3971019
Mizoram,North East,Reliance Communications,2011,3,15019.473432792,,1.58951826989
Mizoram,North East,Sistema Shyam,2011,3,756.357562507,,0.75772391059
Mizoram,North East,Tata Teleservices,2011,3,2073.924621842,3.83536304,1.2440958861
Mizoram,North East,Vodafone,2011,3,19038.430507313,,1.73046786161
Nagaland,North East,Aircel,2011,3,,,3.14764318924
Nagaland,North East,Aircel,2011,3,87489.438367136,,
Nagaland,North East,BSNL,2011,3,62222.750613838,11637.67802877,2.46295947436
Nagaland,North East,Bharti Airtel,2011,3,84644.88875168,,4.01646532744
Nagaland,North East,Idea Cellular,2011,3,9678.462494638,,2.92892478032
Nagaland,North East,Loop Mobile,2011,3,0.21612491,,4.3224982
Nagaland,North East,Reliance Communications,2011,3,27083.390521776,,2.86624855642
Nagaland,North East,Sistema Shyam,2011,3,1363.877857046,,1.36634168102
Nagaland,North East,Tata Teleservices,2011,3,3739.738992676,6.91599712,2.2433765658
Nagaland,North East,Vodafone,2011,3,34330.447778914,,3.12041145058
Odisha,Odisha,Aircel,2011,3,,,50.11
Odisha,Odisha,Aircel,2011,3,2372508.0,,
Odisha,Odisha,BSNL,2011,3,3831699.0,560504.0,59.81
Odisha,Odisha,Bharti Airtel,2011,3,5171425.0,,93.69
Odisha,Odisha,Idea Cellular,2011,3,949899.0,,45.82
Odisha,Odisha,Loop Mobile,2011,3,374.0,,7.75
Odisha,Odisha,Reliance Communications,2011,3,3636992.0,4024.0,60.57
Odisha,Odisha,Sistema Shyam,2011,3,788652.0,,32.46
Odisha,Odisha,Sistema Shyam,2011,3,43.0,,497.67
Odisha,Odisha,Tata Teleservices,2011,3,2573870.0,6575.0,47.25
Odisha,Odisha,Telenor,2011,3,873785.0,,33.1
Odisha,Odisha,Videocon,2011,3,7597.0,,10.56
Odisha,Odisha,Vodafone,2011,3,2208525.0,,68.84
Puducherry,Tamil Nadu,Aircel,2011,3,,,0.90066199359
Puducherry,Tamil Nadu,Aircel,2011,3,331116.862243521,,
Puducherry,Tamil Nadu,BSNL,2011,3,143143.382164977,47331.360563502,0.82652783667
Puducherry,Tamil Nadu,Bharti Airtel,2011,3,213838.530359745,8183.560761618,1.53862382103
Puducherry,Tamil Nadu,Etisalat,2011,3,,,0.12990480708
Puducherry,Tamil Nadu,Etisalat,2011,3,274.041331899,,
Puducherry,Tamil Nadu,Idea Cellular,2011,3,21142.00735227,,1.17424423782
Puducherry,Tamil Nadu,Reliance Communications,2011,3,135269.399521488,2372.97315132,1.0491003399
Puducherry,Tamil Nadu,Sistema Shyam,2011,3,23466.283204182,,0.9130743639
Puducherry,Tamil Nadu,Tata Teleservices,2011,3,83638.12183065,906.239058606,0.81598582353
Puducherry,Tamil Nadu,Telenor,2011,3,21985.963517115,,0.60599572308
Puducherry,Tamil Nadu,Videocon,2011,3,24457.385468565,,0.73386014052
Puducherry,Tamil Nadu,Vodafone,2011,3,185648.541099999,,1.37454248748
Punjab,Punjab,Aircel,2011,3,,,53.66937103304
Punjab,Punjab,Aircel,2011,3,583501.39680959,,
Punjab,Punjab,BSNL,2011,3,4377157.03764255,1178026.43652541,51.55587655722
Punjab,Punjab,Bharti Airtel,2011,3,5936860.49352187,99903.25810703,88.80502127812
Punjab,Punjab,Etisalat,2011,3,,,18.16075117458
Punjab,Punjab,Etisalat,2011,3,7513.903211094,,
Punjab,Punjab,HFCL Infotel,2011,3,1402592.39707385,181607.5117458,40.0225085127
Punjab,Punjab,Idea Cellular,2011,3,4219501.82573448,,88.82414792496
Punjab,Punjab,Loop Mobile,2011,3,94.676901858,,17.38612197756
Punjab,Punjab,Reliance Communications,2011,3,3877108.06999291,36088.157257712,59.54125161292
Punjab,Punjab,Sistema Shyam,2011,3,83.200913754,,162.68169469762
Punjab,Punjab,Tata Teleservices,2011,3,3290408.69783167,14390.889082416,49.4423820814
Punjab,Punjab,Vodafone,2011,3,3807500.46414809,,80.43711328562
Rajasthan,Rajasthan,Aircel,2011,3,,,49.59
Rajasthan,Rajasthan,Aircel,2011,3,649466.0,,
Rajasthan,Rajasthan,BSNL,2011,3,5691079.0,1182757.0,46.53
Rajasthan,Rajasthan,Bharti Airtel,2011,3,12263647.0,38721.0,93.82
Rajasthan,Rajasthan,Etisalat,2011,3,,,25.47
Rajasthan,Rajasthan,Etisalat,2011,3,16630.0,,
Rajasthan,Rajasthan,Idea Cellular,2011,3,2964458.0,,103.12
Rajasthan,Rajasthan,Loop Mobile,2011,3,242.0,,8.68
Rajasthan,Rajasthan,Reliance Communications,2011,3,6938232.0,22855.0,63.01
Rajasthan,Rajasthan,Sistema Shyam,2011,3,1905243.0,38440.0,44.05
Rajasthan,Rajasthan,Tata Teleservices,2011,3,4141076.0,4428.0,45.02
Rajasthan,Rajasthan,Videocon,2011,3,8665.0,,18.86
Rajasthan,Rajasthan,Vodafone,2011,3,8521641.0,,73.99
Sikkim,North East,Aircel,2011,3,,,0.97138064232
Sikkim,North East,Aircel,2011,3,26999.739718848,,
Sikkim,North East,BSNL,2011,3,19202.295757284,3591.45382086,0.76008334248
Sikkim,North East,Bharti Airtel,2011,3,26121.89548224,,1.23950410992
Sikkim,North East,Idea Cellular,2011,3,2986.828731684,,0.90388289376
Sikkim,North East,Loop Mobile,2011,3,0.06669738,,1.3339476
Sikkim,North East,Reliance Communications,2011,3,8358.088798368,,0.88454065356
Sikkim,North East,Sistema Shyam,2011,3,420.900486228,,0.42166083636
Sikkim,North East,Tata Teleservices,2011,3,1154.104784568,2.13431616,0.6923188044
Sikkim,North East,Vodafone,2011,3,10594.572005052,,0.96297677244
Sikkim,West Bengal,Aircel,2011,3,,,0.42437912066
Sikkim,West Bengal,Aircel,2011,3,18766.589996102,,
Sikkim,West Bengal,BSNL,2011,3,21973.818822222,4968.762829628,0.32908737986
Sikkim,West Bengal,Bharti Airtel,2011,3,55859.594938112,,0.55011127866
Sikkim,West Bengal,Idea Cellular,2011,3,11547.27447813,,0.32180814966
Sikkim,West Bengal,Reliance Communications,2011,3,43507.707441084,15.15403378,0.436753812
Sikkim,West Bengal,Sistema Shyam,2011,3,7956.09934637,,0.45746653066
Sikkim,West Bengal,Tata Teleservices,2011,3,20581.487374458,27.985331378,0.2537804347
Sikkim,West Bengal,Telenor,2011,3,13236.677927838,,0.3616453913
Sikkim,West Bengal,Videocon,2011,3,77.39145199,,0.05876324016
Sikkim,West Bengal,Vodafone,2011,3,68952.733063888,,0.59961004402
Tamil Nadu,Tamil Nadu,Aircel,2011,3,,,52.06933800641
Tamil Nadu,Tamil Nadu,Aircel,2011,3,19142626.1377565,,
Tamil Nadu,Tamil Nadu,BSNL,2011,3,8275447.61783502,2736334.6394365,47.78347216333
Tamil Nadu,Tamil Nadu,Bharti Airtel,2011,3,12362496.4696403,473110.439238382,88.95137617897
Tamil Nadu,Tamil Nadu,Etisalat,2011,3,,,7.51009519292
Tamil Nadu,Tamil Nadu,Etisalat,2011,3,15842.958668101,,
Tamil Nadu,Tamil Nadu,Idea Cellular,2011,3,1222267.99264773,,67.88575576218
Tamil Nadu,Tamil Nadu,Reliance Communications,2011,3,7820234.60047851,137187.02684868,60.6508996601
Tamil Nadu,Tamil Nadu,Sistema Shyam,2011,3,1356639.71679582,,52.7869256361
Tamil Nadu,Tamil Nadu,Tata Teleservices,2011,3,4835311.87816935,52391.760941394,47.17401417647
Tamil Nadu,Tamil Nadu,Telenor,2011,3,1271059.03648289,,35.03400427692
Tamil Nadu,Tamil Nadu,Videocon,2011,3,1413937.61453144,,42.42613985948
Tamil Nadu,Tamil Nadu,Vodafone,2011,3,10732768.4589,,79.46545751252
Telangana,Telangana,Aircel,2011,3,,,49.27
Telangana,Telangana,Aircel,2011,3,700079.878106274,,
Telangana,Telangana,BSNL,2011,3,3024632.31776601,828135.119635328,65.62
Telangana,Telangana,Bharti Airtel,2011,3,6758417.32630709,51482.8215115593,95.29
Telangana,Telangana,Etisalat,2011,3,,,17.51
Telangana,Telangana,Etisalat,2011,3,5817.88991004421,,
Telangana,Telangana,Idea Cellular,2011,3,3331953.72351145,,91.43
Telangana,Telangana,Reliance Communications,2011,3,3632838.53502081,35650.1985005647,65.01
Telangana,Telangana,Sistema Shyam,2011,3,138039.763649535,,63.83
Telangana,Telangana,Tata Teleservices,2011,3,3664447.08372329,64796.3453702961,56.5
Telangana,Telangana,Telenor,2011,3,877819.76703541,,46.89
Telangana,Telangana,Videocon,2011,3,3877.76557526777,,8.03
Telangana,Telangana,Vodafone,2011,3,2973126.73455684,,56.13
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Aircel,2011,3,,,0.25834020522
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Aircel,2011,3,1958.7737157255,,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,BSNL,2011,3,19127.7021168315,8247.3379271625,0.272045893695
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2011,3,31859.6038301895,261.6920876295,0.391790329845
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Etisalat,2011,3,,,0.07925254248
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Etisalat,2011,3,69.9855734655,,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Idea Cellular,2011,3,33417.882901635,,0.448536689145
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Communications,2011,3,36779.287157865,560.336634993,0.301957957665
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Sistema Shyam,2011,3,230.4142638255,,0.149127508635
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Tata Teleservices,2011,3,17039.941041009,294.725201361,0.260696621835
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Telenor,2011,3,8716.971758532,,0.24968398092
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Videocon,2011,3,7808.616434571,,0.259686729
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Vodafone,2011,3,68810.760321531,,0.393713935245
Tripura,North East,Aircel,2011,3,,,5.84491688858
Tripura,North East,Aircel,2011,3,162460.757188912,,
Tripura,North East,BSNL,2011,3,115542.577112921,21610.219699215,4.57351502762
Tripura,North East,Bharti Airtel,2011,3,157178.66036656,,7.45824879548
Tripura,North East,Idea Cellular,2011,3,17972.116116521,,5.43877462744
Tripura,North East,Loop Mobile,2011,3,0.401326345,,8.0265269
Tripura,North East,Reliance Communications,2011,3,50291.649066792,,5.32238998739
Tripura,North East,Sistema Shyam,2011,3,2532.610032757,,2.53718515309
Tripura,North East,Tata Teleservices,2011,3,6944.390543342,12.84244304,4.1657674611
Tripura,North East,Vodafone,2011,3,63748.843802063,,5.79434976911
Uttar Pradesh,Uttar Pradesh East,Aircel,2011,3,,,59.41
Uttar Pradesh,Uttar Pradesh East,Aircel,2011,3,2018290.0,,
Uttar Pradesh,Uttar Pradesh East,BSNL,2011,3,10069644.0,1369941.0,43.46
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2011,3,12050513.0,49718.0,94.36
Uttar Pradesh,Uttar Pradesh East,Etisalat,2011,3,,,21.74
Uttar Pradesh,Uttar Pradesh East,Etisalat,2011,3,22475.0,,
Uttar Pradesh,Uttar Pradesh East,Idea Cellular,2011,3,5587104.0,,101.91
Uttar Pradesh,Uttar Pradesh East,Reliance Communications,2011,3,12060306.0,36568.0,63.07
Uttar Pradesh,Uttar Pradesh East,Sistema Shyam,2011,3,54618.0,,52.49
Uttar Pradesh,Uttar Pradesh East,Tata Teleservices,2011,3,4501150.0,11359.0,49.79
Uttar Pradesh,Uttar Pradesh East,Telenor,2011,3,3894958.0,,66.15
Uttar Pradesh,Uttar Pradesh East,Videocon,2011,3,20022.0,,56.28
Uttar Pradesh,Uttar Pradesh East,Vodafone,2011,3,13400305.0,,83.07
Uttar Pradesh,Uttar Pradesh West,Aircel,2011,3,,,34.53844334802
Uttar Pradesh,Uttar Pradesh West,Aircel,2011,3,1046934.03036147,,
Uttar Pradesh,Uttar Pradesh West,BSNL,2011,3,2658743.75805269,494989.410247442,27.67666096898
Uttar Pradesh,Uttar Pradesh West,Bharti Airtel,2011,3,3626908.63410772,14379.541489034,47.16267325312
Uttar Pradesh,Uttar Pradesh West,Etisalat,2011,3,,,12.93228527599
Uttar Pradesh,Uttar Pradesh West,Etisalat,2011,3,13475.308370951,,
Uttar Pradesh,Uttar Pradesh West,Idea Cellular,2011,3,4703733.69992775,,59.94999129575
Uttar Pradesh,Uttar Pradesh West,Reliance Communications,2011,3,5623385.29133886,3284.111865743,36.88812058873
Uttar Pradesh,Uttar Pradesh West,Sistema Shyam,2011,3,31565.407003862,,33.1612546311
Uttar Pradesh,Uttar Pradesh West,Tata Teleservices,2011,3,2986364.26917503,3888.142004743,26.95786510357
Uttar Pradesh,Uttar Pradesh West,Telenor,2011,3,1662936.04671645,,36.45925919004
Uttar Pradesh,Uttar Pradesh West,Videocon,2011,3,5885.669674416,,39.81766676288
Uttar Pradesh,Uttar Pradesh West,Vodafone,2011,3,5284720.0891249,,48.4432171478
Uttarakhand,Uttar Pradesh West,Aircel,2011,3,,,22.64155665198
Uttarakhand,Uttar Pradesh West,Aircel,2011,3,686313.969638528,,
Uttarakhand,Uttar Pradesh West,BSNL,2011,3,1742930.24194731,324488.589752558,18.14333903102
Uttarakhand,Uttar Pradesh West,Bharti Airtel,2011,3,2377607.36589228,9426.458510966,30.91732674688
Uttarakhand,Uttar Pradesh West,Etisalat,2011,3,,,8.47771472401
Uttarakhand,Uttar Pradesh West,Etisalat,2011,3,8833.691629049,,
Uttarakhand,Uttar Pradesh West,Idea Cellular,2011,3,3083516.30007225,,39.30000870425
Uttarakhand,Uttar Pradesh West,Reliance Communications,2011,3,3686390.70866114,2152.888134257,24.18187941127
Uttarakhand,Uttar Pradesh West,Sistema Shyam,2011,3,20692.592996138,,21.7387453689
Uttarakhand,Uttar Pradesh West,Tata Teleservices,2011,3,1957700.73082496,2548.857995257,17.67213489643
Uttarakhand,Uttar Pradesh West,Telenor,2011,3,1090131.95328355,,23.90074080996
Uttarakhand,Uttar Pradesh West,Videocon,2011,3,3858.330325584,,26.10233323712
Uttarakhand,Uttar Pradesh West,Vodafone,2011,3,3464379.9108751,,31.7567828522
West Bengal,Kolkata,Aircel,2011,3,,,50.54
West Bengal,Kolkata,Aircel,2011,3,1760820.0,,
West Bengal,Kolkata,BSNL,2011,3,2487240.0,1199651.0,31.45
West Bengal,Kolkata,Bharti Airtel,2011,3,3618140.0,89286.0,84.85
West Bengal,Kolkata,Idea Cellular,2011,3,895129.0,,57.02
West Bengal,Kolkata,Loop Mobile,2011,3,829.0,,5.19
West Bengal,Kolkata,Reliance Communications,2011,3,4907637.0,86145.0,63.17
West Bengal,Kolkata,Sistema Shyam,2011,3,654386.0,,56.33
West Bengal,Kolkata,Tata Teleservices,2011,3,3361778.0,26072.0,52.73
West Bengal,Kolkata,Telenor,2011,3,1249336.0,,41.3
West Bengal,Kolkata,Vodafone,2011,3,4278094.0,,86.13
West Bengal,West Bengal,Aircel,2011,3,,,63.44109957163
West Bengal,West Bengal,Aircel,2011,3,2805446.93789616,,
West Bengal,West Bengal,BSNL,2011,3,3284900.59949582,742788.139369354,49.19578795723
West Bengal,West Bengal,Bharti Airtel,2011,3,8350538.35586522,,82.23699684063
West Bengal,West Bengal,Idea Cellular,2011,3,1726220.15147371,,48.10760443113
West Bengal,West Bengal,Reliance Communications,2011,3,6504035.34370516,2265.40024979,65.291011566
West Bengal,West Bengal,Sistema Shyam,2011,3,1189369.75516104,,68.38738832663
West Bengal,West Bengal,Tata Teleservices,2011,3,3076758.79016992,4183.571028979,37.93803475085
West Bengal,West Bengal,Telenor,2011,3,1978771.71975751,,54.06293609215
West Bengal,West Bengal,Videocon,2011,3,11569.369397945,,8.78460882888
West Bengal,West Bengal,Vodafone,2011,3,10307852.0857458,,89.63664481811
Andaman And Nicobar Islands,West Bengal,Aircel,2011,2,,,0.35592614443
Andaman And Nicobar Islands,West Bengal,Aircel,2011,2,11455.868005479,,
Andaman And Nicobar Islands,West Bengal,BSNL,2011,2,13352.6957324,3128.524400791,0.20801199981
Andaman And Nicobar Islands,West Bengal,Bharti Airtel,2011,2,34116.050976175,,0.35831850929
Andaman And Nicobar Islands,West Bengal,Idea Cellular,2011,2,7137.793800024,,0.19031674938
Andaman And Nicobar Islands,West Bengal,Reliance Communications,2011,2,25401.973342334,8.921871021,0.27743182842
Andaman And Nicobar Islands,West Bengal,Sistema Shyam,2011,2,4795.16538051,,0.28308275921
Andaman And Nicobar Islands,West Bengal,Tata Teleservices,2011,2,11979.651542974,17.047662011,0.16441321262
Andaman And Nicobar Islands,West Bengal,Telenor,2011,2,7420.340339524,,0.20141237261
Andaman And Nicobar Islands,West Bengal,Videocon,2011,2,43.561664287,,0.08600139195
Andaman And Nicobar Islands,West Bengal,Vodafone,2011,2,40915.349897111,,0.36450565979
Andhra Pradesh,Andhra Pradesh,Aircel,2011,2,,,50.19
Andhra Pradesh,Andhra Pradesh,Aircel,2011,2,989786.807526762,,
Andhra Pradesh,Andhra Pradesh,BSNL,2011,2,4096100.81400292,1177598.36496546,65.37
Andhra Pradesh,Andhra Pradesh,Bharti Airtel,2011,2,9400308.56389689,72898.4216579614,97.35
Andhra Pradesh,Andhra Pradesh,Etisalat,2011,2,,,22.46
Andhra Pradesh,Andhra Pradesh,Etisalat,2011,2,5855.64801526947,,
Andhra Pradesh,Andhra Pradesh,Idea Cellular,2011,2,4689534.10591595,,91.0
Andhra Pradesh,Andhra Pradesh,Reliance Communications,2011,2,4897557.32049804,50367.9513465572,67.56
Andhra Pradesh,Andhra Pradesh,Sistema Shyam,2011,2,174174.755529262,,65.71
Andhra Pradesh,Andhra Pradesh,Tata Teleservices,2011,2,5153001.90558857,92346.9102612288,57.1
Andhra Pradesh,Andhra Pradesh,Telenor,2011,2,1214982.48656364,,43.47
Andhra Pradesh,Andhra Pradesh,Videocon,2011,2,5418.37940471982,,16.14
Andhra Pradesh,Andhra Pradesh,Vodafone,2011,2,4169743.06121957,,57.15
Arunachal Pradesh,North East,Aircel,2011,2,,,2.25491067283
Arunachal Pradesh,North East,Aircel,2011,2,58678.374439529,,
Arunachal Pradesh,North East,BSNL,2011,2,42555.627090478,8140.895628204,1.56625448397
Arunachal Pradesh,North East,Bharti Airtel,2011,2,56752.132339363,,2.90608074781
Arunachal Pradesh,North East,Idea Cellular,2011,2,5917.938844383,,2.22951685375
Arunachal Pradesh,North East,Loop Mobile,2011,2,0.120922948,,2.267305275
Arunachal Pradesh,North East,Reliance Communications,2011,2,18360.547424739,,2.05720165285
Arunachal Pradesh,North East,Sistema Shyam,2011,2,862.603849558,,1.17053413664
Arunachal Pradesh,North East,Tata Teleservices,2011,2,2516.678624513,4.83691792,1.65422592864
Arunachal Pradesh,North East,Vodafone,2011,2,22094.557366768,,2.06385241499
Assam,Assam,Aircel,2011,2,,,78.81
Assam,Assam,Aircel,2011,2,3082905.0,,
Assam,Assam,BSNL,2011,2,1482743.0,255603.0,54.21
Assam,Assam,Bharti Airtel,2011,2,2980162.0,,96.27
Assam,Assam,Idea Cellular,2011,2,284333.0,,76.9
Assam,Assam,Loop Mobile,2011,2,28.0,,28.57
Assam,Assam,Reliance Communications,2011,2,2041460.0,,71.25
Assam,Assam,Sistema Shyam,2011,2,57036.0,,41.78
Assam,Assam,Tata Teleservices,2011,2,116924.0,2080.0,54.97
Assam,Assam,Vodafone,2011,2,1290089.0,,73.52
Assam,North East,Aircel,2011,2,,,50.85236286009
Assam,North East,Aircel,2011,2,1323304.74328467,,
Assam,North East,BSNL,2011,2,959707.280921994,183592.096786692,35.32190534631
Assam,North East,Bharti Airtel,2011,2,1279864.45830385,,65.53743989463
Assam,North East,Idea Cellular,2011,2,133460.352609309,,50.27968576125
Assam,North East,Loop Mobile,2011,2,2.727033804,,51.131883825
Assam,North East,Reliance Communications,2011,2,414063.949939497,,46.39366259055
Assam,North East,Sistema Shyam,2011,2,19453.295640834,,26.39768722272
Assam,North East,Tata Teleservices,2011,2,56755.709287299,109.08135216,37.30582243872
Assam,North East,Vodafone,2011,2,498272.708531664,,46.54364944977
Bihar,Bihar,Aircel,2011,2,,,45.0682855677
Bihar,Bihar,Aircel,2011,2,3304498.58093335,,
Bihar,Bihar,BSNL,2011,2,4509584.29069292,918231.957196362,44.62026048792
Bihar,Bihar,Bharti Airtel,2011,2,11157741.122626,,74.10638565378
Bihar,Bihar,Etisalat,2011,2,,,15.946655382
Bihar,Bihar,Etisalat,2011,2,6715.060644906,,
Bihar,Bihar,Idea Cellular,2011,2,3263079.8013545,,61.91099110926
Bihar,Bihar,Reliance Communications,2011,2,6190064.09705525,3264.508166058,48.49301965212
Bihar,Bihar,Sistema Shyam,2011,2,1090991.18732407,,29.58484255632
Bihar,Bihar,Sistema Shyam,2011,2,560359.395207144,,27.42824725704
Bihar,Bihar,Tata Teleservices,2011,2,3901989.38351521,6510.791583108,33.3740716209
Bihar,Bihar,Telenor,2011,2,1865635.6626382,,41.18033911266
Bihar,Bihar,Videocon,2011,2,7732.609131186,,16.39468046178
Bihar,Bihar,Vodafone,2011,2,3704635.8546012,,60.49097941572
Chandigarh,Punjab,Aircel,2011,2,,,2.16910098086
Chandigarh,Punjab,Aircel,2011,2,19573.753324515,,
Chandigarh,Punjab,BSNL,2011,2,162748.497935136,44745.875512361,2.02539167401
Chandigarh,Punjab,Bharti Airtel,2011,2,220936.614571319,3781.664932129,3.42173678715
Chandigarh,Punjab,Etisalat,2011,2,,,0.75420099519
Chandigarh,Punjab,Etisalat,2011,2,237.647896796,,
Chandigarh,Punjab,HFCL Infotel,2011,2,50448.078897654,6874.143687129,1.62227797277
Chandigarh,Punjab,Idea Cellular,2011,2,155880.866644444,,3.31040755197
Chandigarh,Punjab,Loop Mobile,2011,2,3.856502918,,1.09837568957
Chandigarh,Punjab,Reliance Communications,2011,2,140776.945730303,1384.884750695,2.32809077097
Chandigarh,Punjab,Sistema Shyam,2011,2,2.983332446,,5.98958561689
Chandigarh,Punjab,Tata Teleservices,2011,2,120811.50268489,523.247405346,1.89296081909
Chandigarh,Punjab,Vodafone,2011,2,140636.911015856,,2.95204383742
Chhattisgarh,Madhya Pradesh,Aircel,2011,2,,,13.572479272
Chhattisgarh,Madhya Pradesh,Aircel,2011,2,186255.2163164,,
Chhattisgarh,Madhya Pradesh,BSNL,2011,2,1302067.0559512,274835.679626475,11.12391658125
Chhattisgarh,Madhya Pradesh,Bharti Airtel,2011,2,2311274.04449425,79220.240450175,24.407564335
Chhattisgarh,Madhya Pradesh,Etisalat,2011,2,,,3.0756653565
Chhattisgarh,Madhya Pradesh,Etisalat,2011,2,6040.48186005,,
Chhattisgarh,Madhya Pradesh,Idea Cellular,2011,2,2692621.16033405,,27.44419840525
Chhattisgarh,Madhya Pradesh,Loop Mobile,2011,2,22.37793745,,4.538037548
Chhattisgarh,Madhya Pradesh,Reliance Communications,2011,2,2795130.58866388,8548.632314475,16.20839213675
Chhattisgarh,Madhya Pradesh,Sistema Shyam,2011,2,59.587763675,,28.862335139
Chhattisgarh,Madhya Pradesh,Tata Teleservices,2011,2,1279683.39391255,1420.7388195,15.747822959
Chhattisgarh,Madhya Pradesh,Videocon,2011,2,264675.575607025,,9.53144010225
Chhattisgarh,Madhya Pradesh,Vodafone,2011,2,678063.734538025,,14.852705461
Delhi,Delhi,Aircel,2011,2,,,52.6
Delhi,Delhi,Aircel,2011,2,1998419.0,,
Delhi,Delhi,Bharti Airtel,2011,2,7740300.0,1050490.0,80.89
Delhi,Delhi,Etisalat,2011,2,,,44.39
Delhi,Delhi,Etisalat,2011,2,378007.0,,
Delhi,Delhi,Idea Cellular,2011,2,3642724.0,,92.11
Delhi,Delhi,MTNL,2011,2,2626644.0,1544531.0,39.93
Delhi,Delhi,Reliance Communications,2011,2,7710730.0,175942.0,72.06
Delhi,Delhi,Sistema Shyam,2011,2,675767.0,,26.79
Delhi,Delhi,Tata Teleservices,2011,2,5765691.0,58853.0,43.55
Delhi,Delhi,Vodafone,2011,2,7001353.0,,94.23
Gujarat,Gujarat,Aircel,2011,2,,,53.90649073596
Gujarat,Gujarat,Aircel,2011,2,407359.951195152,,
Gujarat,Gujarat,BSNL,2011,2,3886044.93562205,1708703.04514568,57.33321235908
Gujarat,Gujarat,Bharti Airtel,2011,2,6540417.17787785,53607.395380416,83.11285509024
Gujarat,Gujarat,Etisalat,2011,2,,,79.19094248112
Gujarat,Gujarat,Etisalat,2011,2,12112.37151756,,
Gujarat,Gujarat,Idea Cellular,2011,2,6697379.84547421,,91.73908206636
Gujarat,Gujarat,Reliance Communications,2011,2,7300698.75441323,115701.3738789,62.77040938536
Gujarat,Gujarat,Sistema Shyam,2011,2,38820.002156484,,30.63251439396
Gujarat,Gujarat,Tata Teleservices,2011,2,3381539.40717539,61772.104357584,55.10485292208
Gujarat,Gujarat,Telenor,2011,2,1732808.94234416,,49.47948332112
Gujarat,Gujarat,Videocon,2011,2,1485291.68951995,,56.7488869956
Gujarat,Gujarat,Vodafone,2011,2,13957506.6120225,,80.67651543912
Haryana,Haryana,Aircel,2011,2,,,41.32
Haryana,Haryana,Aircel,2011,2,418983.0,,
